vehicle_id,vehicle_type,manufacturer,model,prod_year,category,leather interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,levy,price
45766667,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,5.5,101424,8,Automatic,4x4,4,Left wheel,Grey,12,1604,32302
45809659,auto,HYUNDAI,Accent,2017,Sedan,1,Petrol,1.6,106979,4,Automatic,Front,4,Left wheel,Blue,12,831,1254
45484768,auto,TOYOTA,Camry,2015,Sedan,0,Petrol,2.5,0,4,Tiptronic,Front,4,Left wheel,Black,8,934,14113
45765840,auto,HYUNDAI,Sonata,2016,Sedan,1,Hybrid,2,71218,4,Automatic,Front,4,Left wheel,Black,0,431,5018
45792211,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,172000,4,Automatic,Front,4,Left wheel,White,8,0,35
44961052,auto,PORSCHE,Cayenne,2004,Jeep,1,Petrol,3.2,156121,8,Tiptronic,4x4,4,Left wheel,Grey,10,2628,12231
45669728,auto,HYUNDAI,Elantra,2013,Sedan,1,Petrol,2.4,130000,4,Tiptronic,Front,4,Left wheel,Black,6,0,18660
45771326,auto,FORD,Escape,2009,Jeep,1,Hybrid,2.5,193614,4,Automatic,Front,4,Left wheel,White,0,1185,220
44325047,auto,TOYOTA,RAV 4,2013,Jeep,0,Petrol,2.5,127000,6,Tiptronic,4x4,4,Left wheel,Black,10,779,34497
45779435,auto,VOLKSWAGEN,Jetta,2000,Sedan,0,Petrol,2,150000,4,Manual,Front,4,Left wheel,Black,4,0,3450
45776903,auto,MERCEDES-BENZ,E 430,2002,Sedan,1,LPG,4.3,245000,8,Tiptronic,Rear,4,Left wheel,Silver,0,0,10976
43701822,auto,PEUGEOT,407,2005,Sedan,0,Petrol,2,150023,4,Manual,Front,4,Left wheel,Grey,0,0,10976
45689676,auto,FORD,F150,2012,Pickup,0,Petrol,5,150000,8,Tiptronic,4x4,4,Left wheel,Black,8,1474,42000
45730727,auto,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,54216,4,Automatic,Front,4,Left wheel,Blue,4,730,42692
45649795,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,315270,6,Automatic,4x4,4,Left wheel,Grey,12,1399,2509
45815351,auto,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,138211,6,Automatic,4x4,4,Left wheel,Black,12,1399,549
45774119,auto,VOLKSWAGEN,GTI,2013,Hatchback,1,Petrol,2,162142,4,Automatic,Front,4,Left wheel,Black,12,640,4234
45815383,auto,LEXUS,IS 250,2014,Sedan,1,Petrol,2.5,126021,6,Automatic,Rear,4,Left wheel,White,12,777,627
44132148,auto,AUDI,S6,2007,Sedan,1,Petrol,5.2,108000,6,Tiptronic,4x4,4,Left wheel,White,6,3208,13000
45798086,auto,OPEL,Vectra,1996,Sedan,0,Petrol,2,1111111,4,Manual,Front,4,Left wheel,Sky blue,2,0,3800
45764718,auto,TOYOTA,Tacoma,2013,Jeep,1,Petrol,2.7,158870,4,Automatic,Rear,4,Left wheel,White,12,834,314
45773277,auto,MERCEDES-BENZ,B 170,2008,Hatchback,0,Petrol,1.7,120000,4,Tiptronic,Front,4,Left wheel,Black,12,0,14740
45323870,auto,BMW,530,2003,Sedan,1,Diesel,3.0 Turbo,270000,6,Tiptronic,Rear,4,Left wheel,Black,10,0,16621
45039627,auto,TOYOTA,Prius prius,2009,Hatchback,0,Hybrid,1.5,185000,4,Variator,Front,4,Left wheel,White,12,746,9722
45793870,auto,CHEVROLET,Captiva,2008,Jeep,1,Diesel,2,57248,4,Automatic,Front,4,Left wheel,White,4,1090,8781
45788618,auto,FORD,Focus Titanium,2012,Hatchback,1,Petrol,2,121000,4,Tiptronic,Front,4,Left wheel,White,10,642,13485
45648474,auto,BMW,X5,2010,Jeep,1,Diesel,3,265210,6,Automatic,4x4,4,Left wheel,Black,0,1211,1882
45803849,auto,HYUNDAI,Tucson,2019,Jeep,1,Petrol,2,6770,4,Automatic,Front,4,Left wheel,Grey,4,1077,65015
45755693,auto,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,174043,4,Automatic,Front,4,Left wheel,White,0,585,5331
45733343,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,471636,4,Automatic,Front,4,Left wheel,Orange,4,765,9722
45810134,auto,CHEVROLET,Lacetti,2010,Sedan,1,Petrol,1.8,114588,4,Automatic,Front,4,Left wheel,Grey,4,761,11964
45453355,auto,KIA,Optima,2016,Sedan,1,Petrol,2.4,87000,8,Tiptronic,Front,4,Left wheel,White,8,0,100
45811254,auto,BMW,528,2009,Sedan,1,Petrol,2.8,164000,6,Tiptronic,Rear,4,Left wheel,Grey,12,1317,16621
45782101,auto,DODGE,Challenger,2013,Coupe,1,Petrol,3.6,85000,6,Tiptronic,Rear,2,Left wheel,Silver,10,0,31361
45764372,auto,FORD,Escape,2009,Jeep,1,Hybrid,2.5,193614,4,Automatic,Front,4,Left wheel,White,0,1185,220
45809780,auto,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,69570,4,Automatic,Front,4,Left wheel,Blue,4,503,14799
45647000,auto,AUDI,A6,2014,Sedan,1,Petrol,2,101179,4,Automatic,4x4,4,Left wheel,Black,12,639,1098
45777117,auto,TOYOTA,Camry,2012,Sedan,0,Petrol,2.5,111763,4,Automatic,Front,4,Left wheel,White,0,781,21953
45801636,auto,HONDA,Civic,2000,Coupe,1,Petrol,1.6,2530,4,Manual,Front,2,Left wheel,White,2,0,7200
45801375,auto,MERCEDES-BENZ,CLK 350,2007,Coupe,1,Petrol,3.5,162000,6,Automatic,Rear,2,Left wheel,Silver,8,0,18817
45452806,auto,TOYOTA,Camry XSE,2016,Sedan,1,Petrol,2.5,142000,4,Tiptronic,Front,4,Left wheel,Black,0,1091,18500
45805861,auto,VOLVO,XC90,2003,Jeep,1,Petrol,2.5 Turbo,363200,6,Automatic,4x4,4,Left wheel,Green,6,0,9100
45802323,auto,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,137000,4,Automatic,Front,4,Left wheel,White,4,1249,36827
45791962,auto,HYUNDAI,Elantra,2016,Sedan,1,Petrol,2,0,4,Automatic,Front,4,Left wheel,Silver,12,891,3293
45803189,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,246040,4,Automatic,Front,4,Left wheel,Silver,4,891,15681
45781459,auto,TOYOTA,Prius C,2013,Hatchback,1,Hybrid,1.5,142000,4,Automatic,Front,4,Left wheel,Blue,8,502,12544
45802475,auto,HYUNDAI,I30,2012,Hatchback,1,Diesel,1.6,151136,4,Automatic,Front,4,Left wheel,White,4,531,17346
45808869,auto,FORD,Explorer,2015,Jeep,1,Petrol,3.5,56571,4,Automatic,Front,4,Left wheel,White,4,1273,73134
45767000,auto,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,156992,4,Automatic,Front,4,Left wheel,Black,12,473,3136
45776804,auto,MERCEDES-BENZ,CLS 550,2012,Sedan,1,Petrol,4.7 Turbo,152000,8,Automatic,4x4,4,Left wheel,Black,12,1391,15681
45771232,auto,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,132630,6,Automatic,Rear,4,Left wheel,Silver,12,1172,314
45730552,auto,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2,183590,4,Automatic,Front,4,Left wheel,Black,4,707,21739
45816301,auto,BMW,X5,2011,Jeep,1,Petrol,3,277421,6,Automatic,4x4,4,Left wheel,Black,12,1018,784
45342344,auto,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,64000,4,Tiptronic,Front,4,Left wheel,Grey,12,0,27598
45792671,auto,MITSUBISHI,Outlander,2012,Jeep,1,Petrol,2,97000,4,Tiptronic,4x4,4,Left wheel,Blue,8,642,18245
45784953,auto,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,104000,4,Automatic,Front,4,Left wheel,Black,8,0,18817
32495123,auto,TOYOTA,Prius C,2012,Hatchback,0,Hybrid,1.5,172000,4,Automatic,Front,4,Left wheel,Orange,10,0,16621
45386036,auto,KIA,Carnival,2010,Minivan,1,Diesel,2.2,125000,4,Automatic,Front,4,Left wheel,Silver,4,911,11200
45636812,auto,SUBARU,XV,2015,Sedan,1,Petrol,2,250005,4,Automatic,4x4,4,Left wheel,Black,0,765,19444
45760014,auto,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,218560,4,Variator,Front,4,Left wheel,Red,6,645,10976
45043371,auto,TOYOTA,RAV 4,2017,Jeep,0,Hybrid,2.5,2000,4,Tiptronic,4x4,4,Left wheel,Grey,12,579,52373
45240407,auto,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,11111,4,Automatic,Front,4,Left wheel,White,12,0,25
45802281,auto,VOLKSWAGEN,Passat,2006,Sedan,1,Petrol,2.0 Turbo,0,8,Automatic,Front,4,Left wheel,Silver,8,0,8311
45798347,auto,DODGE,Caliber,2011,Hatchback,1,Petrol,2,110000,4,Automatic,4x4,4,Left wheel,Black,6,0,14740
45350469,auto,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,213600,4,Tiptronic,Front,4,Left wheel,Blue,6,586,10976
45778526,auto,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,123456,4,Automatic,Front,4,Right-hand drive,White,8,0,16308
45777671,auto,CHEVROLET,Volt,2013,Hatchback,1,Hybrid,1.4,126400,4,Automatic,Front,4,Left wheel,Black,6,474,23521
45807426,auto,MERCEDES-BENZ,S 550,2012,Sedan,1,Petrol,4.6,156043,8,Automatic,4x4,4,Left wheel,Black,12,1363,6586
45812882,auto,NISSAN,Juke,2014,Jeep,0,Petrol,1.6 Turbo,113600,4,Tiptronic,4x4,4,Left wheel,White,7,528,23521
45731897,auto,FIAT,500 sport panorama,2015,Coupe,1,Petrol,1.4,70000,4,Automatic,Front,2,Left wheel,Grey,12,562,15053
45793779,auto,CHEVROLET,Captiva,2008,Jeep,1,Diesel,2,68348,4,Automatic,Front,4,Left wheel,Silver,4,1090,7056
45454953,auto,HONDA,Insight,2011,Hatchback,0,Hybrid,1.3,160000,4,Automatic,Front,4,Left wheel,White,4,0,25
45792383,auto,KIA,Optima,2015,Sedan,1,Petrol,2,55073,4,Automatic,Front,4,Left wheel,White,4,764,19130
45787451,auto,SKODA,Fabia,2008,Hatchback,0,Petrol,1.2,1200,4,Manual,Front,4,Left wheel,Grey,4,0,8467
45649783,auto,LEXUS,GX 460,2014,Jeep,1,Petrol,4.6,200402,8,Automatic,4x4,4,Left wheel,Silver,0,1356,941
45801405,auto,HYUNDAI,Accent,2011,Hatchback,1,Diesel,1.6,32800,4,Automatic,Front,4,Left wheel,Black,4,583,10923
45727381,auto,SSANGYONG,Korando,2013,Jeep,1,Diesel,2,116918,4,Automatic,Front,4,Left wheel,White,4,640,21062
45804789,auto,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2,199848,4,Automatic,Front,4,Left wheel,Black,4,640,19547
45770172,auto,HONDA,FIT,2014,Hatchback,1,Hybrid,1.5,119000,4,Automatic,Front,4,Right-hand drive,Silver,8,0,17092
45788778,auto,HYUNDAI,Sonata,2012,Sedan,1,Petrol,2.4,147200,4,Tiptronic,Front,4,Left wheel,Black,8,753,15681
45799420,auto,MERCEDES-BENZ,C 180,1997,Universal,0,CNG,1.8,196090,4,Variator,Rear,4,Left wheel,Black,2,0,9408
45802115,auto,HYUNDAI,H1,2012,Universal,1,Diesel,2.5,166144,4,Automatic,Front,4,Left wheel,Silver,4,781,21395
45802117,auto,HYUNDAI,H1,2010,Universal,1,Diesel,2.5,213696,4,Automatic,Front,4,Left wheel,Grey,4,1024,16766
45767403,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,219030,6,Automatic,4x4,4,Left wheel,Black,12,1053,29793
45306131,auto,MERCEDES-BENZ,B 170 Edition One,2007,Hatchback,1,Petrol,1.7,221700,4,Tiptronic,Front,4,Left wheel,White,12,0,12544
45794640,auto,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.5,77000,4,Variator,Front,4,Left wheel,Black,10,502,20071
45621377,auto,VOLKSWAGEN,Jetta,2013,Sedan,1,Petrol,2.5,110000,4,Tiptronic,Front,4,Left wheel,Golden,6,779,13485
45786418,auto,NISSAN,Rogue,2014,Jeep,0,Petrol,2.5,136000,4,Tiptronic,Front,4,Left wheel,Grey,6,777,18189
45789097,auto,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,165000,4,Variator,Front,4,Right-hand drive,Blue,4,0,13172
45773227,auto,HYUNDAI,Elantra,2011,Sedan,0,Petrol,1.8,62000,4,Automatic,Front,4,Left wheel,Grey,10,0,17876
45784727,auto,VOLKSWAGEN,Touareg,2003,Jeep,1,Diesel,5.0 Turbo,170000,10,Automatic,Rear,4,Left wheel,Grey,6,0,19757
45649658,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,1399,13328
45797524,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,97640,4,Automatic,Front,4,Left wheel,Silver,4,1091,40688
45041479,auto,MERCEDES-BENZ,S 550,2007,Sedan,1,Petrol,5.5,185000,8,Tiptronic,4x4,4,Left wheel,Black,8,0,47042
45292942,auto,FORD,Fusion HYBRID,2015,Sedan,1,Hybrid,2,81000,4,Variator,Front,4,Left wheel,Grey,4,382,26971
45792416,auto,VOLKSWAGEN,"Crafter 2,5TDI",2009,Microbus,0,Diesel,2.5,240000,4,Manual,Rear,4,Left wheel,White,2,1185,20385
45726865,auto,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,277906,4,Automatic,Front,4,Left wheel,Grey,12,781,3136
45801563,auto,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,180093,4,Automatic,Front,4,Left wheel,Black,4,687,11704
45809202,auto,CHEVROLET,Captiva,2015,Jeep,1,Diesel,2.2,95303,4,Automatic,Front,4,Left wheel,Brown,4,833,39085
45801696,auto,BMW,320 Gran Turismo,2001,Sedan,0,Petrol,2.2,111111,6,Manual,Rear,4,Left wheel,Silver,6,0,9408
45651671,auto,HYUNDAI,Sonata,2013,Sedan,1,Hybrid,2.4,0,4,Automatic,Front,4,Left wheel,White,0,751,706
45505041,auto,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,146000,4,Automatic,Front,4,Right-hand drive,Blue,4,1267,9722
43886580,auto,OPEL,Astra,2007,Goods wagon,0,Diesel,1.9,1000,4,Manual,Front,4,Left wheel,Silver,6,0,5500
45732819,auto,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2,173177,4,Automatic,Front,4,Left wheel,White,4,836,12880
45801399,auto,OPEL,Astra,2003,Hatchback,0,Petrol,1.2,234221,4,Manual,Front,4,Left wheel,Silver,4,0,6800
45804645,auto,TOYOTA,RAV 4,2014,Jeep,1,Petrol,2.5,180275,4,Automatic,4x4,4,Left wheel,White,0,777,28225
45083051,auto,DODGE,Caliber,2011,Hatchback,0,Petrol,2,173000,4,Variator,Front,4,Left wheel,Grey,6,0,14426
45758727,auto,HONDA,FIT,2003,Hatchback,0,Petrol,1.3,229000,4,Variator,Front,4,Right-hand drive,Silver,4,0,6586
45797614,auto,HYUNDAI,H1,2017,Minivan,1,Diesel,2.5,32578,4,Automatic,Front,4,Left wheel,Silver,4,1249,29636
45816153,auto,HYUNDAI,Elantra,2020,Sedan,1,Petrol,2,261,4,Automatic,Front,4,Left wheel,Black,12,1076,3293
45809580,auto,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,68000,4,Automatic,Front,4,Left wheel,Black,4,595,25089
45631368,auto,BMW,X5,2012,Jeep,1,Diesel,3,296395,6,Automatic,4x4,4,Left wheel,Grey,0,919,392
43558210,auto,VOLKSWAGEN,Jetta,2013,Sedan,1,Hybrid,1.4 Turbo,125000,4,Automatic,Front,4,Left wheel,Grey,12,474,13900
45767589,auto,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,160000,4,Automatic,Front,4,Left wheel,Grey,12,779,22894
45781985,auto,FORD,Mustang,2016,Coupe,0,Petrol,3.7,56000,6,Tiptronic,Rear,2,Left wheel,Black,6,0,50178
45798513,auto,CADILLAC,Escalade,2008,Jeep,1,LPG,6.2,288000,8,Tiptronic,Rear,4,Left wheel,Black,12,0,47042
45808453,auto,KIA,Avella,2018,Sedan,1,Petrol,2,56288,4,Automatic,Rear,4,Left wheel,Silver,12,1079,16308
45811413,auto,TOYOTA,Camry,2012,Sedan,1,Petrol,3.5,132165,6,Automatic,Front,4,Left wheel,Grey,12,1058,706
45794228,auto,BMW,X5,2002,Jeep,1,Petrol,4.4,180000,8,Tiptronic,4x4,4,Left wheel,Black,0,0,14113
45714272,auto,MITSUBISHI,Pajero IO,2001,Jeep,0,Petrol,2,130933,4,Manual,4x4,4,Left wheel,Silver,4,0,7524
45432629,auto,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,114000,4,Variator,Front,4,Left wheel,Brown,10,308,30107
45810202,auto,CHEVROLET,Malibu,2011,Sedan,1,Petrol,2,149790,4,Automatic,Front,4,Left wheel,Black,4,707,17923
45475757,auto,OPEL,Astra,2001,Hatchback,0,Diesel,2,170000,4,Manual,Front,4,Left wheel,Silver,7,1680,4077
45811205,auto,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3.5,13500,6,Tiptronic,4x4,4,Left wheel,Black,12,1714,83107
45799878,auto,CHEVROLET,Volt Premier,2016,Hatchback,1,Plug-in Hybrid,1.5,80000,4,Variator,Front,4,Left wheel,Black,8,345,45160
45761488,auto,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8 Turbo,102780,4,Tiptronic,Front,4,Left wheel,Grey,12,697,17700
45809634,auto,HONDA,FIT,2014,Hatchback,1,Petrol,1.5,77200,4,Automatic,Front,4,Left wheel,Black,4,501,28532
45771888,auto,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,189530,6,Automatic,4x4,4,Left wheel,Black,12,1399,12388
45769791,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,188078,8,Automatic,4x4,4,Left wheel,Black,0,1646,73071
45807491,auto,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3.5,75914,6,Automatic,4x4,4,Left wheel,Silver,12,1714,19130
44954818,auto,FORD,Transit,2000,Microbus,0,Diesel,2.5 Turbo,111000,5,Manual,Rear,4,Left wheel,Blue,2,0,11290
45794807,auto,FORD,Escape,2009,Jeep,1,Hybrid,2.5,205000,4,Tiptronic,4x4,4,Left wheel,Green,8,1185,13172
45470139,auto,JEEP,Liberty,2012,Jeep,0,Petrol,3.7,170000,6,Automatic,4x4,4,Left wheel,Grey,5,0,20385
45695743,auto,KIA,Optima,2012,Sedan,1,Hybrid,2.4,97000,4,Tiptronic,Front,4,Left wheel,Black,12,753,20385
44763530,auto,BMW,740 i,2010,Sedan,1,Petrol,3.0 Turbo,175000,6,Tiptronic,Rear,4,Left wheel,Blue,6,0,31361
45801650,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,79534,4,Automatic,Front,4,Left wheel,Grey,4,531,19416
44586694,auto,MITSUBISHI,Galant GTS,2004,Sedan,1,Petrol,3.8,135000,6,Tiptronic,Front,4,Left wheel,Silver,12,0,6000
45810578,auto,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2,155329,4,Automatic,Front,4,Left wheel,Silver,4,642,16894
45728640,auto,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2,84000,4,Automatic,Front,4,Left wheel,White,4,640,39458
45790002,auto,KIA,Sportage,2007,Jeep,1,Diesel,2,74666,4,Automatic,Front,4,Left wheel,Silver,4,1282,7119
45654706,auto,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3,62938,6,Automatic,4x4,4,Left wheel,Black,0,1292,20071
45694943,auto,HONDA,FIT PREMIUMI,2011,Hatchback,0,Hybrid,1.3,133000,4,Tiptronic,Front,4,Right-hand drive,Silver,4,1236,8147
45804798,auto,TOYOTA,RAV 4,2012,Jeep,1,Diesel,2.2 Turbo,120000,4,Manual,4x4,4,Left wheel,White,13,0,25
45770143,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,102907,8,Automatic,4x4,4,Left wheel,Black,0,1646,706
45757612,auto,HONDA,Civic,2013,Sedan,1,Petrol,1.8,162520,4,Automatic,Front,4,Left wheel,Black,12,585,392
45732837,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,270874,4,Automatic,Front,4,Left wheel,Silver,4,891,11290
45808644,auto,TOYOTA,Corolla,2015,Sedan,1,Petrol,1.8,152630,4,Automatic,Front,4,Left wheel,White,12,697,4861
45758161,auto,FORD,Escape,2010,Jeep,1,Hybrid,2.5,174926,4,Automatic,Front,4,Left wheel,Grey,0,1024,862
36987589,auto,TOYOTA,Aqua,2012,Hatchback,0,Petrol,1.5,111000,4,Automatic,Front,4,Right-hand drive,Black,6,1268,9408
45732765,auto,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2,179352,4,Automatic,Front,4,Left wheel,Black,4,707,16599
45646570,auto,MERCEDES-BENZ,GL 450,2011,Jeep,1,Petrol,4.6,217485,8,Automatic,4x4,4,Left wheel,Silver,12,1514,1725
45720276,auto,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5 Turbo,140800,6,Automatic,4x4,4,Left wheel,Black,0,1055,15681
44630354,auto,NISSAN,X-Terra,2004,Jeep,1,CNG,3.3,200000,6,Automatic,4x4,4,Left wheel,Grey,2,0,13799
45732701,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,478704,4,Automatic,Front,4,Left wheel,Orange,4,891,13172
45730028,auto,HYUNDAI,Elantra,2014,Coupe,1,Petrol,2,50478,4,Automatic,Front,4,Left wheel,White,4,639,25889
45213616,auto,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,64000,4,Tiptronic,Front,4,Left wheel,White,12,738,20385
45809209,auto,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,58405,4,Automatic,Front,4,Left wheel,Silver,4,503,17663
45810519,auto,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2,110776,4,Automatic,Front,4,Left wheel,White,4,642,23828
45730437,auto,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2,166016,4,Automatic,Front,4,Left wheel,Grey,4,640,32045
45813943,auto,MERCEDES-BENZ,ML 350,2015,Jeep,1,Petrol,3.5,61648,6,Automatic,Rear,4,Left wheel,Black,12,1273,470
45762985,auto,MERCEDES-BENZ,ML 500,2002,Jeep,1,Petrol,5,200000,8,Tiptronic,4x4,4,Left wheel,Black,12,0,15681
44077400,auto,HYUNDAI,Elantra GS,2012,Coupe,0,Petrol,1.8,95000,4,Tiptronic,Front,2,Left wheel,Black,6,0,16151
45783479,auto,TOYOTA,RAV 4,2001,Jeep,1,Petrol,2,169000,4,Automatic,4x4,4,Left wheel,Black,0,0,12544
45759169,auto,KIA,Optima,2014,Sedan,1,Petrol,2,71104,4,Automatic,Front,4,Left wheel,White,4,638,14113
45730527,auto,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,53873,4,Automatic,Front,4,Left wheel,Red,4,730,43576
45654467,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,1399,13328
45784205,auto,TOYOTA,Prius,2015,Hatchback,0,Hybrid,1.8,166400,4,Variator,Front,4,Left wheel,Blue,12,353,17249
45798235,auto,SUBARU,Legacy,2007,Sedan,0,LPG,2,210000,4,Tiptronic,4x4,4,Right-hand drive,Beige,2,0,10976
42809468,auto,HONDA,FIT,2005,Hatchback,0,Petrol,1.3,117000,4,Automatic,Front,4,Right-hand drive,Silver,4,0,8154
45748854,auto,MERCEDES-BENZ,Vito,2006,Goods wagon,0,Diesel,2.2 Turbo,193102,4,Manual,Rear,4,Left wheel,White,2,0,23521
45808976,auto,CHEVROLET,Aveo,2012,Hatchback,1,Petrol,1.6,65642,4,Automatic,Front,4,Left wheel,Blue,4,531,12187
45761794,auto,FORD,Transit Connect,2012,Goods wagon,0,Diesel,1.8 Turbo,147000,4,Manual,Front,2,Left wheel,Blue,4,586,14740
45759429,auto,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,259184,4,Automatic,Front,4,Left wheel,Silver,0,753,251
45809308,auto,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2,160087,4,Automatic,Front,4,Left wheel,Grey,4,639,25456
45647870,auto,MERCEDES-BENZ,ML 350,2015,Jeep,1,Diesel,3.5,79080,6,Automatic,4x4,4,Left wheel,Grey,12,1273,22894
45774327,auto,SUBARU,Crosstrek,2018,Universal,1,Petrol,2,30400,4,Variator,4x4,4,Left wheel,Orange,10,1079,21953
45732950,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,587949,4,Automatic,Front,4,Left wheel,Orange,4,765,9252
45808880,auto,FORD,Explorer,2016,Jeep,1,Petrol,2.3,99742,4,Automatic,Front,4,Left wheel,White,4,1011,78048
45772408,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,Left wheel,Black,12,1053,30734
45802850,auto,HYUNDAI,Santa FE,2020,Jeep,1,Petrol,2,5900,4,Automatic,Front,4,Left wheel,Grey,4,1076,87927
45758089,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,188078,8,Automatic,4x4,4,Left wheel,Black,0,1646,5018
45726893,auto,SSANGYONG,Korando,2011,Jeep,1,Diesel,2,120005,4,Automatic,Front,4,Left wheel,Black,4,707,22621
45809184,auto,CHEVROLET,Captiva,2016,Jeep,1,Diesel,2,48774,4,Automatic,Front,4,Left wheel,Black,4,891,49174
45772894,auto,OPEL,Combo,2001,Goods wagon,0,Diesel,1.7 Turbo,242701,16,Manual,Front,2,Left wheel,Blue,2,0,7213
45268566,auto,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,40000,4,Variator,Front,4,Left wheel,Silver,12,0,32929
45797953,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,146816,4,Automatic,Front,4,Left wheel,White,4,531,17158
45797319,auto,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,173490,4,Automatic,Front,4,Left wheel,Black,4,777,23436
45802142,auto,HYUNDAI,H1,2010,Universal,1,Diesel,2.5,328034,4,Automatic,Front,4,Left wheel,Blue,4,1024,16480
44457443,auto,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,95000,4,Automatic,Front,4,Right-hand drive,Black,8,0,12388
45779138,auto,NISSAN,Rogue,2011,Jeep,1,Petrol,2.5,155000,4,Automatic,Front,4,Left wheel,Red,16,862,17562
45761106,auto,KIA,Optima,2014,Sedan,1,Hybrid,2.4,172149,4,Automatic,Front,4,Left wheel,White,12,382,188
45655298,auto,AUDI,Q5,2011,Jeep,1,Petrol,2,287021,4,Automatic,4x4,4,Left wheel,Black,0,707,314
45816317,auto,CADILLAC,DTS,2008,Sedan,1,Petrol,4.6,161000,8,Automatic,Front,4,Left wheel,White,10,0,21639
45780373,auto,BMW,X5,2010,Jeep,1,Diesel,3.0 Turbo,143000,6,Tiptronic,4x4,4,Left wheel,Brown,8,1211,33556
45806859,auto,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,48000,4,Tiptronic,Front,4,Left wheel,Silver,12,584,18503
45759683,auto,BMW,X5,2003,Jeep,1,Diesel,3.0 Turbo,180000,6,Tiptronic,4x4,4,Left wheel,Black,3,0,17876
45788655,auto,NISSAN,Note,2006,Hatchback,0,CNG,1.5,1000,4,Variator,Front,4,Left wheel,Silver,2,0,6586
